index,comment,선호도,비속어,성,정치,국가,인종,지역,세대,사회계층,외모,기타혐오
3903,그멀이 6월까지는 계속 협박빌미로 8천만원씩 쳐먹은건 지면서 피해자인것마냥 입막음 이지랄 ㅋㅋ 지가 쳐받아놓고,1,1,0,0,0,0,0,0,0,0,0
3905,진짜 똥양인은 저주받은 인종인가..,1,0,0,0,0,1,0,0,0,0,0
3906,좌빨 말대로 인재 맞네 환경단체들 떄문이니까,1,0,0,1,0,0,0,0,0,0,0
3907,학교에서 강제시청시켜도 모자를판에 밴을해?? 개샹노무새끼들,1,1,0,0,0,0,0,0,0,0,0
3908,븅딱,1,1,0,0,0,0,0,0,0,0,0
3909,한입만 거지 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0,0
3914,조센수준,1,0,0,0,1,0,0,0,0,0,0
3915,노짱 생각나노음악만 잘하노,1,0,0,1,0,0,0,0,0,0,0
3917,ㅅㅂ 김치처먹는나라가아스파탐ㅇㅈㄹ,1,1,0,0,0,0,0,0,0,0,0
3918,시발 무슨 댐에서 물쏟아내는거같네,1,1,0,0,0,0,0,0,0,0,0
3922,먼 조현병처럼 글을적네,1,0,0,0,0,0,0,0,0,0,0
3934,K슬덩씹덕들은 한국식이름이 익숙하단다,1,1,0,0,0,0,0,0,0,0,1
3936,아따 일본에 스폰받는 IAEA는 공신력 있는 중립적인 기관이지만 그린피스는 암튼 짱개어용이랑께요!아따 일본에 스폰받는 IAEA는 공신력 있는 중립적인 기관이지만 그린피스는 암튼 짱개어용이랑께요!아따 일본에 스폰받는 IAEA는 공신력 있는 중립적인 기관이지만 그린피스는 암튼 짱개어용이랑께요!아따 일본에 스폰받는 IAEA는 공신력 있는 중립적인 기관이지만 그린피스는 암튼 짱개어용이랑께요!아따 일본에 스폰받는 IAEA는 공신력 있는 중립적인 기관이지만 그린피스는 암튼 짱개어용이랑께요!,1,1,0,0,1,1,0,0,0,0,0
3941,아이들이 효과가 크니 또 애들 대량으로 죽이고 싶어할듯,1,0,0,0,0,0,0,0,0,0,0
3942,ai 만드는 새끼들도 문제야 육체 노동을 대체해야지 뭐하는거노,1,1,0,0,0,0,0,0,0,0,0
3943,"해명글 요약: 코인 절대 안 했음 ->코인 함, 개인 가게임->샵앤 샵 프차임, 소스 개발해서 직접 만듬->프차 소스 받아서 사용, 빚 1억에 캐피탈낀 자차 있음, 문신 맞음 까도까도 끝이 없노ㅋㅋㅋㅋㅋㅋ",1,0,0,0,0,0,0,0,0,0,0
3950,불구속이 원칙이고 도주의 위혐이 있을때나 증거를 없앨 위혐이 있을때만 구속인데 뭐 시발 뉴스 하나 하나 감성만 남은 나라 답다,1,1,0,0,0,0,0,0,0,0,0
3952,어디에 지지한다는 말 있음? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그냥 니들 굥벌레 개좀비들 대가리 속 우기기 가짜뉴스 선동 세뇌 밖에 없지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
3955,핏불같은 좆빻고 사나운 개를 대체왜 키우는거임,1,1,0,0,0,0,0,0,0,0,1
3956,뭔 씨발 좆게이스포츠 다 됐네 ㅋㅋ,1,1,1,0,0,0,0,0,0,0,0
3966,여자라도 프로면 멸치인 남자가 못이김. 여자 키 173 체중 68 이런 선수면 한남 70kg 따리들은 절대 못이긴다고 보면 됨.,1,1,1,0,0,0,0,0,0,0,0
3968,주붕이 분노의 표백제 세수 누누티비 완득이 스트리밍 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0,0
3970,가게이름이 뭔 떡뽁이 ㅇㅈㄹ 의도한거냐? 차라리 떢뽂끼 ㅇㄹㅈ하지그래,1,1,0,0,0,0,0,0,0,0,0
3974,뭔 결이 맞는다느니 mbti나 자상하거나 챙겨주거나 어떤걸 배려해주는지 이런거 엄청 따지는건 한국여자 뿐인데 ㅋㅋㅋㅋ 외국녀 컷을 왜 한녀가 높이는겨,1,1,1,0,0,0,0,0,0,0,0
3975,착한 조센징은 착해서가 아니라 권력이 없어서 착해보이는것...,1,1,0,0,1,1,0,0,0,0,0
3976,가로보관충 특 : 거지집안임 ㅇㅇ 불편함을 자각하지 못할정도로 지능이 낮다는 방증,1,0,0,0,0,0,0,0,0,0,1
3977,이새끼들은 사람이 아니라 말로하면 못알아들음,1,1,0,0,0,0,0,0,0,0,0
3979,한녀는 강하다!,1,1,1,0,0,0,0,0,0,0,0
3983,중국이 대만 공격하면 좋지 싼쌰댐 무너지도 동부해안도시들 불바다되는 꼴보고 싶농ㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0,0
3987,두곡갑인데? 치매임?,1,0,0,0,0,0,0,0,0,0,0
3988,폼 개쓰레기새끼가 할줄 아는거라곤 추억팔이뿐,1,1,0,0,0,0,0,0,0,0,0
3991,의사가 수술하다 환자를 죽이면 손을 자른다가이드가 걷다가 실족사하게 만들면 발을 자른다관계를 가지다 파트너를 죽이면 성기를 자른다변기에 앉아있다가 고혈압으로 사망하면 변기제작자의 둔부를 자른다요리사가 음식으로 사람을 해치면 요리사의 복부를 자른다놀라게 해서 죽이면 놀라게 한 자의 심장을 자른다사람을 때려죽인 자는 그 자의 팔을 자른다사람을 밟아,1,0,0,0,0,0,0,0,0,0,0
3995,이쯤되면 저기 굳이 가는 새끼들이 비정상임ㅇㅇ,1,1,0,0,0,0,0,0,0,0,1
3996,B급 냄새 풀풀 나노,1,0,0,0,0,0,0,0,0,0,0
4001,털카스새끼들 발작하는거보니까 개꿀잼이네\,1,1,0,0,0,0,0,0,0,0,1
4003,똥남아 뒷골목선에서 정리,1,0,0,0,1,0,0,0,0,0,0
4014,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ 멍청한게 벼슬,1,1,0,0,0,0,0,0,0,0,0
4015,이강 물딸배 라고해야돼나,1,0,0,0,0,0,0,0,0,0,1
4017,최진실 딸 쟤 말은 좀 걸러서 들어야함전적이 화려함거의 양치기소년급임,1,0,0,0,0,0,0,0,0,0,0
4020,알아서 뒤져서 국민연금 기초연금 부담 덜어주겠다는데 희생정신에 고마워하자,1,1,0,0,0,0,0,0,0,0,0
4022,개꼴리게생겼네 rule34 딱대라 씹련 ㅋㅋ,1,1,1,0,0,0,0,0,0,0,0
4023,미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라 미국=흑인들을 위한 나라,1,0,0,0,0,0,0,0,0,0,0
4025,니가 만져서 딱딱해진거야 병신아,1,1,0,0,0,0,0,0,0,0,0
4026,대 학 살 시 대,1,0,0,0,0,0,0,0,0,0,0
4027,"ㄹㅇ 김정숙이 세금으로 명품구매,  해외순방 여행 다녀야 한다고 하던게 1찍들인데 ㅋㅋㅋ",1,0,0,1,0,0,0,0,0,0,0
4030,열등한 섬바퀴,1,0,0,0,1,1,0,0,0,0,0
4033,개씹주작같음ㅋㅋ 그 정도 재력있는 집안이 부모 노후자금걱정 ㅇㅈㄹ 부모도 호구네ㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4038,막걸리는 유통기한 생각해보면 납득가는 가격이고. 소주는 니기미 ㅋㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4042,저 아스날 현지인인척 발작하는새끼 한국에서 결혼하고 한국에 눌러산지 20년이지랄이더만 걍 죄다 좃튜브용 어그로,1,1,0,0,0,0,0,0,0,0,1
4045,요즘 한국여자 = 배우자감으로 최악인 여자,1,0,1,0,0,0,0,0,0,0,0
4049,경험자 아니면 못 이겨 병신아,1,1,0,0,0,0,0,0,0,0,0
4050,군금해? 이지랄.. 개시팔,1,1,0,0,0,0,0,0,0,0,0
4051,“대한민국은 무정부상태”,1,0,0,0,0,0,0,0,0,0,0
4054,조재앙이 짤려야되는데 정작 조재앙은 살았노??,1,0,0,1,0,0,0,0,0,0,0
4056,60 넘었잖아뇌 썩었어,1,0,0,0,0,0,0,0,0,0,0
4060,좆망이노,1,1,0,0,0,0,0,0,0,0,0
4063,한녀들 드릉드릉거리노,1,1,1,0,0,0,0,0,0,0,0
4064,진짜 개병신 원툴이노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역대급 GOAT이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4065,여초 기관은 하나같이 부정비리 엮이는거봐라,1,0,1,0,0,0,0,0,0,0,0
4067,어둠의 국힘.당원  똥향이 ㅋㅋㅋ,1,0,0,1,0,0,0,0,0,0,0
4068,의주빈ㅋㅋ,1,0,0,0,0,0,0,0,0,0,0
4070,토착짱개치곤 대학물 먹은 엘리트노 ㅋㅋ,1,1,0,0,1,1,0,0,0,0,0
4082,몸집 커지면서 축구업계인들이랑 좆목 시작하면서 슬슬 몸 사리는거지. 생판 모르던 시절에나 욕했지. 직접 만나도 보고 인사도 하는 사이되면 욕하기 힘들지,1,1,0,0,0,0,0,0,0,0,0
4087,검은사막 붙잡고 닥사하고 있으면 현타옴 이놈의 무한닥사는 재화는 늘리지만  내 인생에 낭비된 시간이 그만큼 쌓이는 느낌임라이트하게 하면서도 어느정도 쟁 커트라인은 마출수있게 해야되는데 걍 존나 씹 고인데다가뭐하나 하려하면 이동하랴 뭐하랴ㅑ 시간존나가서 게임을 즐길수가 없음,1,1,0,0,0,0,0,0,0,0,0
4088,"안타깝기는 ㅋㅋㅋㅋ 70, 80년대에 미국+중국보다 이탄을 더 뿜어댔던게 일본이다죄값 치루려면 멀었다. 지구온난화의 숨겨진 진짜 주범국 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1,0,0,0,0,0,0,0,0,0,0
4089,진짜 개병신 나라네 ㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4090,콩가루 조직이 따로 없네 시발 ㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4092,투표는 ㄹㅇ 범죄다,1,0,0,0,0,0,0,0,0,0,0
4094,왜 너혼자 야스해!,1,1,1,0,0,0,0,0,0,0,0
4095,난 유승준보다 아니 시발 한국와서 국적따려면당연히 군대 예비군 다 가야지 무슨 외국인이 한국국적따는ㄷ 와 군대안감??,1,1,0,0,0,0,0,0,0,0,0
4098,7군단장 모가지 잘라야 다신 못 저러지,1,0,0,0,0,0,0,0,0,0,0
4109,세계 유일 노무현 보유국!,1,0,0,1,0,0,0,0,0,0,0
4111,엑봇특) 게임도 좆도 없어서 허구언날 인수 기사만 들고오니 마치 플베충도 지들 인수 기사만 존나 보는지 암 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,1
4113,문신도 븅신같은거만 해놨네,1,1,0,0,0,0,0,0,0,0,0
4114,대 두 준,1,0,0,0,0,0,0,0,0,0,0
4115,안이쁜데 씨발아?,1,1,0,0,0,0,0,0,0,0,0
4116,좆센징 치킨중독과 나폴레옹 모자의 등가교환ㅋ,1,1,0,0,1,1,0,0,0,0,0
4117,"대부분, 아니 전부 다 이런 변명을 댄다. 그래서 범죄 단체들도 마약 밀수 및 유통, 보이스피싱 수거책 모을 때일부러 협박한다. 어차피 안 할 놈은 안 하니까 협박하면 오히려 얘들이 더 마음이 편해지거든.불법인 걸 아는데 협박을 받아서 했다는 자기합리화가 되니까. 생각해봐라. 정중하게 우리 마약 밀매 및 유통하는데좀 도와주지 않을래? 하면 누가 하겠노. 잡혔을 때 변명 거리가 있어야 되니까 대가리들이 협박하고꼬리들이 마지 못해 하는 거지. 근데 돈이 되니까 계속 하는거야. 협박범이 협박을 하고 돈은 하나도 안 줬냐?돈을 하나도 안 받았으면 모를까 돈을 받았겠지. 그러니까 그 부분은 내용 안 썼지? 그러니 형량이 높게 나오지.진짜 협박이면 돈도 안 줬겠지. 저 새끼 위로하는 놈은 병신이다",1,1,0,0,0,0,0,0,0,0,0
4118,폭동무새들 팡주까려고 드디어 프랑스도 폭동으로 만들어보리노 ㅋㅋㅋㅋㅋㅋㅋㅋ  진짜 지구상에서 이만한 병신집단도 찾기 힘들듯 ㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,1
4126,좆같은 간판 없으니까 훨낳네 ㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4129,여시는 고로시가 디폴트?,1,0,1,0,0,0,0,0,0,0,0
4130,응 원조재앙 문재앙 ㅋㅋㅋ,1,0,0,1,0,0,0,0,0,0,0
4133,여자들이 이럴 때 얘기하는 외국은 서양에서도 과하게 개방적이라고 이질감 느끼는 캘리포니아의 히피 같은 년놈들 기준임ㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4135,시발 지랄도 풍년이다 딴따라 새끼들이 뭐 좀 되나,1,1,0,0,0,0,0,0,0,0,1
4138,판사 시발련들 조끗네 군대도 안갔을텐데 시발,1,1,1,0,0,0,0,0,0,0,0
4142,"화웨이 가짜 5G로 대국민 사기쳐서 온라인으로 모든걸 하는 시대에대한민국 온라인망을 짱깨한테 팔아넘김더불어짱깨당이 온라인으로 선거,여조,댓글 주작하려고  짱깨 공기업 화웨이 가짜 5G 도입[기획] KT, SKT, LGU+...통신 3사의 대 국민 사기극 '5G'[기자 수첩] “소비자 돈으로 5G 연습했나”공정위, '5G 과장 광고' 통신 3사에 336억 과징금... 통신 3사, 행정소송 검토'5G 속도' 속여 돈 번 이동통신 3사…소비자 피해 보상은요?공정위 “5G 과장 광고 증거, 손배소송 소비자들에게 제공”",1,1,0,1,1,1,0,0,0,0,0
4144,18세기 말까지 세계인구는 10억 명이었다 ㅂㅅ들아 다 각자의 이기심으로 쳐망한 거임 애새끼 싸지르는 귀족과 자본가 병걸리고굶어쳐뒤지며 공장일한 서민들 때문에,1,1,0,0,0,0,0,0,0,0,0
4146,"시발 아마존 때려잡는다고 그렇게 큰소리를 치더니만, 뭐햇노 진짜",1,1,0,0,0,0,0,0,0,0,0
4147,센징 역덕 = 영국에 발작하는 정신병자 집단,1,1,0,0,1,1,0,0,0,0,0
4149,문장이 왜이러냐? ㅈ같이도 써놨네 조선족임?,1,0,0,0,0,1,0,0,0,0,0
4153,그냥 변태새끼들임 여자랑 하도 하다보면 질려서 남자 찾는것뿐임,1,1,0,0,0,0,0,0,0,0,0
4155,컵라면 먹으면 건강과 맞바꾸는거임좆나 싸구려 팜유에 저린거안먹는게 이득임,1,1,0,0,0,0,0,0,0,0,0
4157,그놈의 기후위기는 씨발 ㅋㅋ 누가보면 옛날에는 가뭄이 없었는줄 알겠네,1,1,0,0,0,0,0,0,0,0,0
4158,소스는 정직한데 방부제는 어캐 아노 시발 ㅋㅋ,1,1,0,0,0,0,0,0,0,0,0
4160,병신들 자꾸 실베에서 보이니깐 심술 잔뜩 나가지고 이 악물고 컨셉이라고 하는거봐 ㅋㅋ 진짜 남 잘 되는 꼴은 죽어도 못보는 조선인들 정.말.대.단.해!!!!!!!,1,1,0,0,1,1,0,0,0,0,0
4161,언근찐따 새끼,1,1,0,0,0,0,0,0,0,0,0
4164,이래도 한녀? ㅋ,1,1,1,0,0,0,0,0,0,0,0
4169,이대남들이 빠는 상남자네 ㅇㅇ,1,0,1,0,0,0,0,0,0,0,0
4171,자사고 유지한다며? 윤석열 본인이 카르텔이었음?,1,0,0,1,0,0,0,0,0,0,0
4175,젖달린 톰 홀랜드,1,0,0,0,0,0,0,0,0,0,0
4176,돈도 못보태준 지엄마가 갑자기 연락 안해준다고 ㅈㄹ하는데 지애미를 패야짘ㅋ,1,1,0,0,0,0,0,0,0,0,0
4182,답변하는 새끼는 병신이고질문하는 새끼는 씹새끼네 '원한'이 있어 침입했다고 했는데 그 원한이 뭔지 안 물어보는 답변 병신이나 '원죄로 20년 살고 부모는 연쇄살인마의 부모로 여생을 보내다가 세상을 떠남' 이라는 극단적인 일을 '원한' 한 단어로 축약해서 정보통제하는 씹새끼나,1,1,0,0,0,0,0,0,0,0,1
4185,정보) 호르몬 투여 받고 가슴 나온 트젠도 고추 선다. 성행위도 가능하다,1,0,1,0,0,0,0,0,0,0,0
4191,마운틴 서핑 유행시켜서 산에서 뒤져버려라ㅋㅋ,1,1,0,0,0,0,0,0,0,0,1
4194,존나 못만드노..아이언맨 원툴,1,1,0,0,0,0,0,0,0,0,0
4197,우크라이나 나치나 빠는 친중종북좌파찢갤식민지 군첩웹,1,1,0,1,1,0,0,0,0,0,0
4199,여기 모솔찐따 2찍이들 천국,1,1,0,1,0,0,0,0,0,0,0
4207,가방 주인 = 한녀 ㅋㅋ 자.... 맞아야겠지...?,1,1,1,,,,,,,,
4214,아니 시발 고등학교 가면 저런 애들 알아서 다른 놈들한테 처맞고 유순해지던데,1,1,,,,,,,,,1
4224,자막 상태가 좃빻았네,1,1,,,,,,,,,1
4226,"박재범사단 제외 특히 인디고뮤직같은 핫빠리 한국힙합표방 특징 : 스타일이 없음. 걍 트랩이 대세라던데? 하면 우루루 트랩앨범내면서 내가 제일 힙해~ 이지랄, 그새끼들이 또 담에 유행하는스타일한다고 우루루 유행바뀔때마다 장르가 항상바뀜ㅋㅋ 유행따라하면 트랜디한줄아는게 존나웃김",1,1,,,,,,,,,1
4231,ㅋㅋㅋㅋㅋㅋㅋㅋ 쟤넨 따거들이 맞네 ㅋㅋㅋㅋㅋㅋ 대국 그 잡채,1,,,,1,,,,,,
4236,노역할 노력이었으면 저따위로 안 살았음,1,,,,,,,,,,1
4241,근첩말투 배워온거임? 말투에서 근첩내 존나나네,1,1,,,,,,,,,1
4242,한녀 압승,1,1,1,,,,,,,,
4250,무슬림(및 아프리카 난민) 땜에 5년안에 망할 나라,1,,,,,1,,,,,
4255,돈찐은 읽지도않고 선비추,1,,,,,,,,,,1
4259,부산은 힙해질수가 없다 저기서 저런 애들 앉아있으면 대하이햄 같은 유사 건달들이나 틀딱 새끼들 꼬이겠지 ㅋㅋㅋㅋ,1,1,,,,,1,,,,
4261,예전에 신안에서 22년간 살다가 올라온 놈이랑 5개월가량 일했는데 마인드가 ㄹㅇ 갱스터 무법자 마인드임 욕심은 진짜 많고 양심이나 부끄러움이 거의 없음 ㅋㅋㅋ물론 몇몇 사람으로 지역 판단하는거 개오바지만경험상 섬 사람들이 헌법보다 지들 우덜식법을 더 위로 놓는 경향이 있었음,1,1,,,,,1,,,,
4266,숙식제공 안전감시단 자리 많음 생활이힘들어서 죽네마네 하는 애들 다 병신임 안알아본거지 자기 비하만하고,1,1,,,,,,,,,1
4269,윤두창의 폭정에 호소할 곳은 중국 밖에 없다.반중은 정신병이다.,1,,,,1,,,,,,
4270,난 일뽕이지만 저건 좀 싫은데,1,1,,,1,,,,,,
4276,개그맨이 대통령이 되면 저런꼴 나는거야 ㅋㅋ 좆망하네,1,1,,1,,,,,,,
4285,아니 통계치를 보고도 몰랐다고;; 이러니 아직도 퐁퐁이들이 나오지 ㄷㄷ,1,,1,,,,,,,,
4286,응 ㅈ까 반지 성주인이고 뭐고 사는데 1도지장없어 ㅄ들아 ㅋㅋ,1,1,,,,,,,,,1
4288,오오미 노동자 탄압한당꼐요 민주주의후퇴한당께요,1,,,1,,,,,,,
4294,뭐임 한녀는 일상인데 프랑스는 월드뉴스임?,1,1,1,,,,,,,,
4296,힙합+디씨 = 씨발 축리웹이랑 다를게없네 ㅋㅋ 이런새기들이 빈지노를까노,1,1,,,,,,,,,1
4297,엽충이 올려치기 좆되노 코카콜라랑 펩시 시총은 좆도 차이 안나지만 애플과 샘숭 시총은 10배 차이야,1,1,,,,,,,,,1
4300,재난영화에 눈 땡글땡글한 볼 빵빵한 여주 캐스팅하는 수준봐라 분장할 능력이 안되면 흙먼지라도 쳐바르던가 ㅉㅉ,1,1,,,,,,,,,1
4302,저정도까지해서 여시 가입하는건 정신병같긴함,1,,,,,,,,,,1
4308,조만간 또 어디서 칼부림 사건 터지겠구만.. 선족이 심기 건드리는 순간 사시미 육회 되는거임,1,,,,,1,,,,,
4314,결론은 한녀가 한녀했다 이거아님?,1,1,1,,,,,,,,
4315,스파이더맨 이미지 벗어날려고 발악한 결과가 더 병신이 되는 길을 택한거노 ㅋㅋㅋ,1,1,,,,,,,,,1
4324,챗gpt나 바드는 추가 교차검증이 없으면 믿을 수 없음 계산조차도 오류를 내놓고 당당하게 씨부리는 경우가 많아서 계산을 의뢰할 때도 근사값을 내놓고 세부 값을 확인할 때 쓰는 정도로만 써야 됨 그리고 별개로 러시아 무기라고 무작정 까는 새끼들은 뇌가 없는 게 맞음 우리나라 현대 병기들이 불곰 사업을 통해 얻은 러시아 산을 서구식 개량해서 만든 거니까,1,1,,,,,,,,,1
4326,조현병이 치료가 어딨냐 가둬야지,1,,,,,,,,,,1
4330,가스 냄새가 나는데 불을 켜보는 병신새끼가 있노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,,,,,,,,,1
4344,돈버는법 알려준다는 애들 지들이 그 방법으로 재벌되지 왜 피곤하게 다른 사람한테 알려줌? 자선사업 하려면 그방법으로 돈 많이 벌어서 불우이웃 재단 만드는게 빠르지,1,,,,,,,,,,1
4345,세금으로 관광다녀왔는데 문제라도,1,,,1,,,,,,,
4346,사실 몇세기경에 짱깨가 먼저~~ << 99.9% 구라,1,1,,,1,,,,,,
4348,제아내 ㅇㅈㄹ ㅋㅋㅋ 병신,1,1,,,,,,,,,1
4352,과속충 새끼들은 120km 150km 정속 운전하면서 정속충 욕함 ㅋㅋㅋㅋ,1,1,,,,,,,,,1
4369,? 뭐 어쩌란거야 저걸 왜 정찬성한테 지랄임 ㅋㅋ,1,1,,,,,,,,,1
4370,너도 마약해야 만남 그러니 깜빵에서 평생 썩어라,1,,,,,,,,,,1
4371,흑녀는 거르지;,1,,,,,1,,,,,
4379,센센거리며 갓본시민에 빙의하지만 정작 국적 짱깨냐고 물어보면 발작 on 어문소리 on ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,,,,1,,,,,
